GeneID,2369,2MA22,33-16,38-11,793,DK3IBZ2
Zm00001eb311210_T001,30.7191,9.33845,0.910473,0.0,22.6521,64.9592
Zm00001eb311220_T001,1.78104,1.72288,0.0,2.21998,2.2883,4.31623
Zm00001eb311230_T003,1.22446,1.99475,1.5522,0.904202,1.11646,1.44096
Zm00001eb311240_T001,0.0716899,0.0,0.0,0.455565,0.196201,0.0
Zm00001eb311250_T001,0.979773,0.130429,0.0,0.288623,0.645281,0.177979
Zm00001eb311260_T003,2.44678,3.30889,1.60264,2.21097,2.51871,1.95382
Zm00001eb311270_T001,0.0,0.291367,0.0,0.0,0.110875,0.265079
Zm00001eb311280_T001,5.66702,4.40941,2.73633,15.6738,3.53307,4.16935
Zm00001eb311300_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb311310_T001,0.0,0.0,0.0,0.162126,0.0,0.0
Zm00001eb311320_T002,8.93149,8.49883,7.69148,7.66198,10.3229,10.0319
Zm00001eb311340_T001,1.05694,1.32642,0.624155,0.694093,1.60624,0.877531
Zm00001eb311360_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb311380_T001,17.0805,15.1196,17.2988,24.5333,17.5989,24.3636
Zm00001eb311390_T001,0.0486949,0.297809,0.475781,0.267671,0.0439487,0.0537963
Zm00001eb311400_T001,13.8706,7.46072,9.89844,14.8611,18.1893,9.1939
Zm00001eb311410_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb311420_T003,13.6714,7.09717,13.0119,5.41158,13.8676,7.4451
Zm00001eb311430_T001,2.58889,1.01386,1.02901,0.105634,1.95203,0.325508
Zm00001eb311440_T004,1.00587,2.17448,1.24458,2.3067,2.12676,1.47419
Zm00001eb311450_T001,0.65004,0.834199,0.319886,2.26642,1.43934,0.455287
Zm00001eb311460_T001,1.95,1.03902,0.995213,1.52977,1.64717,1.96958
Zm00001eb311470_T001,65.5412,28.9058,32.5191,61.3481,61.6396,86.726
Zm00001eb311480_T001,0.0209011,0.0,0.0,0.0,0.0190455,0.0682334
Zm00001eb311490_T001,37.0941,44.8619,57.1818,29.6882,119.582,40.1622
Zm00001eb311500_T001,0.0,0.0,0.0,0.0,1.27999,0.0
Zm00001eb311520_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb311530_T001,0.0,2.45126,2.78593,0.0,0.0,0.0
Zm00001eb311540_T001,0.0,0.0,0.0,0.0,0.0,0.0825955
Zm00001eb311550_T001,0.0,0.0,0.0,0.0,0.0496989,0.0
Zm00001eb311560_T001,8.87087,10.7925,12.3828,16.8734,13.7574,9.15037
Zm00001eb311570_T001,0.0,0.0,0.115991,0.0,0.154006,0.278644
Zm00001eb311590_T001,0.114505,0.457025,0.157771,0.486325,19.3103,0.0831369
Zm00001eb311600_T001,11.0016,0.0,0.0,1.58338,1.39709,1.62442
Zm00001eb311610_T001,0.053697,0.25733,0.29596,0.0,0.0489661,0.0
Zm00001eb311620_T001,1.36922,1.12676,1.17909,1.84894,3.22368,0.558943
Zm00001eb311630_T002,0.0,0.128349,0.147617,0.0,0.0,0.0
Zm00001eb311640_T001,0.280105,0.110396,0.0,0.0991678,0.422253,0.204985
Zm00001eb311650_T003,27.3257,24.1429,17.2574,20.1899,34.9154,37.0221
Zm00001eb311660_T003,35.7225,25.5711,23.3397,44.6654,35.4722,27.3002
Zm00001eb311680_T005,21.8331,24.8329,39.3858,58.7769,81.2427,28.6928
Zm00001eb311690_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb311700_T001,2.55689,5.47774,3.38763,2.45181,2.64522,2.35748
Zm00001eb311710_T001,2.95247,0.709942,2.64473,0.155471,3.23792,5.49495
Zm00001eb311720_T001,0.0,0.815197,0.0,0.941486,0.081138,0.0
Zm00001eb311730_T001,0.170952,0.737376,0.0785198,0.61367,0.276427,0.0621156
Zm00001eb311740_T001,0.0,0.328822,3.89177,5.12298,0.0715225,0.512712
Zm00001eb311750_T001,34.5208,77.2657,72.6845,110.988,40.3771,90.4437
Zm00001eb311760_T001,0.0,0.0,0.0,0.0,1.96744,1.15945
Zm00001eb311770_T001,0.0,0.0,0.0,0.0,1.96744,1.15945
Zm00001eb311780_T001,0.489873,0.218401,0.452395,0.387411,0.365799,0.119185
Zm00001eb311790_T001,8.08388,15.1992,8.52511,20.6086,12.0641,11.3654
Zm00001eb311800_T001,1.6299,0.763609,1.22052,0.978387,1.55029,1.85204
Zm00001eb311810_T004,7.61649,5.61599,3.79924,9.23426,7.1863,8.91775
Zm00001eb311820_T004,13.1635,12.3337,12.4531,12.7986,14.9393,9.08906
Zm00001eb311830_T003,1.36322,0.0,0.0,0.303957,1.24362,0.0
Zm00001eb311840_T003,2.75685,2.55906,0.813952,3.67676,3.53802,2.14358
Zm00001eb311850_T001,0.0,0.286863,0.164605,0.882296,0.872628,0.522304
Zm00001eb311860_T001,96.1086,59.3521,90.9265,54.0796,83.2102,83.6628
Zm00001eb311870_T002,4.61375,5.27952,5.03757,7.708,8.27761,5.14894
Zm00001eb311880_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb311890_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb311900_T001,2.58323,2.51132,0.643527,1.08693,4.63878,1.71973
Zm00001eb311910_T004,20.0998,21.1392,10.6905,21.7156,19.4011,16.5099
Zm00001eb311920_T001,0.490803,0.0653368,2.104,0.28916,0.447569,0.297188
Zm00001eb311940_T001,16.3874,13.0674,7.77608,12.8328,14.6469,16.7963
Zm00001eb311950_T001,87.4058,37.3837,55.326,65.7986,89.6915,63.8467
Zm00001eb311960_T001,2.02111,1.03694,2.29853,2.55597,1.05266,3.42304
Zm00001eb311980_T001,16.6409,3.35351,15.8194,0.453794,15.1471,0.157367
Zm00001eb311990_T001,0.0,0.0,0.415405,0.0,0.0,0.0
Zm00001eb312000_T001,0.207915,0.0830789,0.191001,0.220245,0.0632213,0.0755904
Zm00001eb312010_T001,0.0,0.626269,0.119913,0.552325,0.158821,1.13986
Zm00001eb312020_T004,1.28006,1.35309,1.85184,1.24749,1.18587,1.09117
Zm00001eb312040_T001,0.704546,8.95205,2.48085,12.9659,1.96247,12.7464
Zm00001eb312060_T001,0.0,0.534551,0.102395,0.157369,0.0,0.162132
Zm00001eb312070_T001,0.0,0.0816526,0.0,0.505149,0.0,0.297167
Zm00001eb312080_T003,134.214,75.1897,82.2373,82.8362,169.483,86.9227
Zm00001eb312090_T001,0.934361,1.61583,1.33509,1.76422,2.58502,6.06687
Zm00001eb312100_T001,0.0,0.0,0.0,0.0,0.133697,0.0
Zm00001eb312110_T001,30.4596,15.6946,43.885,43.5655,258.781,29.4215
Zm00001eb312120_T001,0.0,0.0,0.0,0.0844613,0.0,0.0
Zm00001eb312130_T001,0.0,0.0,0.0,11.6445,3.3894,0.0
Zm00001eb312140_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312150_T001,0.0,0.0,0.0,0.0,0.0,4.82598
Zm00001eb312160_T001,0.0,0.168451,0.0645943,0.696409,0.983073,0.919375
Zm00001eb312170_T002,117.845,95.0344,109.387,108.38,211.189,109.775
Zm00001eb312180_T001,6.06795,4.36107,5.08349,8.292,6.06383,10.2085
Zm00001eb312190_T001,0.0,0.0837539,0.105437,2.80978,0.0,0.694537
Zm00001eb312200_T001,0.0,0.0,0.0,6.01087,0.0,4.92885
Zm00001eb312210_T001,45.8258,27.4682,54.5375,28.4982,20.3172,127.138
Zm00001eb312220_T004,2.46817,0.359691,0.325597,0.112016,1.24431,0.0
Zm00001eb312230_T001,0.437669,0.524721,0.201034,0.231748,0.998205,0.159148
Zm00001eb312240_T001,0.0719256,0.0,0.0,0.0,0.0,0.0
Zm00001eb312250_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312260_T002,42.7424,35.6223,32.1182,21.2091,38.4161,26.5686
Zm00001eb312270_T002,0.0398909,0.191072,0.0,0.508208,0.181825,0.260688
Zm00001eb312280_T001,1.53855,0.332701,1.09821,0.453369,1.90859,0.322709
Zm00001eb312300_T001,12.0669,14.0582,7.96883,13.7982,17.0895,15.456
Zm00001eb312310_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312320_T001,3.09502,3.77345,1.38241,1.91572,2.6918,0.20566
Zm00001eb312330_T001,0.611687,0.19988,0.689611,0.530699,1.92701,0.242447
Zm00001eb312340_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312350_T001,11.8214,9.35555,8.9424,12.4512,11.9218,6.16528
Zm00001eb312360_T001,27.2577,19.5812,30.6493,21.2083,31.8721,32.0275
Zm00001eb312380_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312390_T001,839.608,1146.22,872.084,521.268,804.402,601.182
Zm00001eb312400_T001,0.0811882,0.0972227,0.0,0.0430949,0.0370066,0.176862
Zm00001eb312410_T002,0.0,0.0,0.139891,0.0718928,0.0617746,0.184252
Zm00001eb312420_T002,23.0366,43.6351,25.429,22.7995,23.8784,19.1154
Zm00001eb312430_T001,160.352,149.634,112.482,174.345,180.161,224.802
Zm00001eb312440_T002,14.7439,14.2413,14.5142,21.5552,15.5759,20.6527
Zm00001eb312450_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312470_T001,4.68145,1.4711,2.80528,10.2472,5.58825,3.79639
Zm00001eb312480_T002,4.07102,12.3748,3.20508,16.059,3.24933,16.021
Zm00001eb312490_T001,32.4345,36.6651,26.6226,49.9543,28.7624,25.3276
Zm00001eb312500_T001,0.0,0.0,0.0,0.127189,0.0547144,9.22197
Zm00001eb312530_T001,0.0321519,0.230941,0.1329,1.36618,0.0293049,0.805141
Zm00001eb312550_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312560_T001,37.7358,33.0157,26.9572,77.0537,42.215,37.3492
Zm00001eb312570_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312580_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312590_T001,13.2261,14.9152,15.2409,15.6608,20.1409,18.8186
Zm00001eb312600_T001,1.25202,2.06641,2.11728,1.14773,3.84458,0.571177
Zm00001eb312610_T001,0.648458,3.12515,0.0,2.00014,0.0,7.074
Zm00001eb312620_T001,9.27713,9.66625,11.3541,7.51443,8.56562,7.03504
Zm00001eb312630_T001,0.579357,0.823732,0.399134,0.769066,1.18824,0.591478
Zm00001eb312640_T002,49.1937,29.6869,43.5474,24.2031,54.2007,25.1083
Zm00001eb312660_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312670_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312690_T001,144.167,111.452,119.928,68.2546,119.447,49.0051
Zm00001eb312700_T002,0.835639,1.68556,1.57561,0.32675,0.521265,0.814507
Zm00001eb312720_T001,58.0231,0.255014,0.0,0.22782,60.6817,0.234772
Zm00001eb312730_T004,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312740_T001,13.2388,7.89,5.52827,22.6745,19.6203,9.36863
Zm00001eb312750_T001,5.30057,20.3835,16.6683,58.9142,21.9322,16.5122
Zm00001eb312760_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312770_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312790_T001,0.110096,0.131909,0.0,0.0,0.0,0.0
Zm00001eb312800_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312810_T002,16.9569,20.7442,20.7265,24.4358,18.8227,18.5838
Zm00001eb312820_T001,19.4442,20.5926,15.8135,20.8017,19.7941,25.865
Zm00001eb312830_T001,0.200552,0.0480312,0.0,0.170332,0.804434,0.0436875
Zm00001eb312840_T001,0.285944,0.0,0.262261,0.301804,0.434264,0.104038
Zm00001eb312850_T001,0.0,0.0,0.106747,0.0,0.141356,0.0845232
Zm00001eb312860_T001,0.0,1.18164,0.270465,0.0,0.17956,1.72191
Zm00001eb312870_T001,0.260337,0.311883,1.65012,2.87181,13.2939,0.0
Zm00001eb312880_T002,30.5221,13.0866,25.8715,26.0183,7.7246,5.57295
Zm00001eb312890_T001,0.0,0.0,0.943792,0.217672,1.06212,0.0
Zm00001eb312900_T001,0.932579,2.49081,3.65717,1.63795,3.79263,1.4452
Zm00001eb312910_T002,5.29669,4.93353,21.1994,2.90043,16.0958,2.01478
Zm00001eb312930_T001,1.22693,1.46926,1.40879,0.955156,0.745672,2.49462
Zm00001eb312940_T002,0.302366,0.543811,0.520824,0.40018,0.206897,0.247414
Zm00001eb312950_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312960_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb312970_T001,0.72288,0.433131,0.498043,0.638561,0.329644,0.591075
Zm00001eb312980_T002,18.0969,26.7528,17.1666,31.172,30.4929,46.9454
Zm00001eb312990_T001,56.0206,19.9063,20.7183,46.2238,56.219,49.5254
Zm00001eb313000_T001,382.957,336.948,325.347,725.204,293.169,467.773
Zm00001eb313010_T001,0.0,0.234978,0.0,0.416689,0.286218,0.128236
Zm00001eb313020_T001,0.132811,0.0530206,0.548992,0.093969,0.121084,0.048228
Zm00001eb313030_T001,49.7332,40.4055,49.2061,33.2716,34.7146,23.3979
Zm00001eb313040_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313050_T001,1.23033,0.751656,0.864533,2.10737,1.19711,0.626792
Zm00001eb313060_T001,10.8343,0.95368,7.81604,0.739016,13.398,1.08441
Zm00001eb313070_T001,2.07154,0.0,0.147314,0.0,1.33804,0.0
Zm00001eb313080_T001,0.155214,0.0,21.1505,0.0,0.123053,0.294715
Zm00001eb313090_T001,3.364,0.0,0.0,0.0,2.73229,0.0
Zm00001eb313100_T001,0.863393,0.102638,0.0,0.0,0.560758,0.0
Zm00001eb313120_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313130_T001,0.0,0.0,0.0,0.241488,0.0,0.0
Zm00001eb313140_T001,0.16693,0.0,0.843394,0.0590039,0.253716,0.0
Zm00001eb313150_T001,15.8422,0.0,0.0,0.0,28.129,0.0
Zm00001eb313160_T001,0.043783,0.209744,0.120655,0.0,0.0798331,4.48342
Zm00001eb313170_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313180_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313190_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313200_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313210_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313220_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313250_T001,0.287873,0.105999,0.427141,0.612072,0.302681,0.0722955
Zm00001eb313260_T001,4.802,3.76092,3.73107,4.75448,5.3316,6.72334
Zm00001eb313270_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313280_T001,0.691081,0.551362,0.634781,0.146927,0.503806,0.626755
Zm00001eb313290_T002,0.292974,0.523619,0.468476,0.520791,1.37287,1.5877
Zm00001eb313300_T001,3.2087,1.31459,0.290867,0.0896304,4.54182,1.70162
Zm00001eb313310_T002,79.8862,64.9312,52.939,128.817,51.8186,67.2315
Zm00001eb313320_T001,45.4884,19.82,69.8845,58.9533,48.3457,34.288
Zm00001eb313340_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313350_T002,0.772327,0.694241,1.50766,0.0682027,1.05668,0.140362
Zm00001eb313360_T001,0.0,0.0,0.0,0.0,0.207582,0.0
Zm00001eb313370_T002,9.72704,7.87202,9.89927,15.857,12.0632,11.9419
Zm00001eb313380_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313390_T001,0.236312,0.0,0.0,0.0696532,0.156749,0.0
Zm00001eb313400_T001,0.451058,0.171327,0.196929,0.492239,1.54039,0.155888
Zm00001eb313410_T001,0.50821,0.228114,0.522212,1.55722,0.86662,0.0
Zm00001eb313420_T001,0.388331,1.51989,0.327429,0.507738,0.0,0.0
Zm00001eb313430_T004,1.31551,0.787606,1.65265,1.56108,0.599601,1.30632
Zm00001eb313440_T001,0.749023,7.30174,3.87076,1.97996,1.02547,4.19171
Zm00001eb313450_T001,1.06771,0.712275,0.490478,0.250391,1.51672,0.0
Zm00001eb313460_T001,14.2113,7.43673,3.18116,21.4962,18.1045,5.42321
Zm00001eb313470_T001,7.91243,0.0,0.0,0.0,8.02774,2.29303
Zm00001eb313490_T001,5.39032,2.49364,5.73601,2.60372,3.6987,15.1812
Zm00001eb313500_T001,43.1301,44.0121,62.7602,56.6679,20.219,249.663
Zm00001eb313510_T002,12.8239,4.5817,8.41835,5.91915,7.12952,5.30019
Zm00001eb313520_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313530_T001,1.8123,1.57451,1.85263,1.95666,2.93046,3.78671
Zm00001eb313540_T006,1.72958,2.22082,0.680935,3.07715,2.98596,3.83889
Zm00001eb313550_T002,0.0242422,5.65751,0.0,0.0,0.0,0.0
Zm00001eb313560_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313570_T001,0.122702,0.146882,0.0,0.195538,0.0838747,0.0
Zm00001eb313580_T002,0.327096,0.235229,0.721159,0.138638,0.716055,0.142678
Zm00001eb313590_T002,13.3386,13.0335,13.1468,18.6878,14.4301,14.1757
Zm00001eb313600_T001,0.847181,2.54582,1.75118,3.27316,1.80635,1.69993
Zm00001eb313610_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313620_T001,0.182187,0.0,0.0,0.0,0.0831382,0.0
Zm00001eb313630_T001,0.0,0.0,0.0,0.466726,0.0,0.481677
Zm00001eb313640_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313650_T001,0.214315,0.0,0.147675,0.339563,0.489172,0.234171
Zm00001eb313660_T001,0.842922,0.673083,0.580727,0.298143,0.555055,1.78576
Zm00001eb313680_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313690_T001,61.5711,67.5588,39.5028,56.4006,105.498,72.1866
Zm00001eb313700_T001,0.43818,1.1156,0.226416,0.52276,0.399585,0.119398
Zm00001eb313720_T001,13.6792,18.7261,21.6355,4.18131,17.4294,4.16856
Zm00001eb313730_T001,8.82129,6.90061,4.2719,17.2091,12.0102,17.2877
Zm00001eb313740_T001,0.0,0.0,0.047871,0.0,0.0,0.113497
Zm00001eb313750_T001,0.0,0.0,13.569,0.0,0.0,0.0
Zm00001eb313760_T001,87.685,96.3183,195.496,245.301,141.626,287.931
Zm00001eb313770_T001,0.608998,0.735747,0.0,0.31726,0.0,0.702815
Zm00001eb313780_T005,0.0,0.0644117,0.148162,0.0,0.0,0.117191
Zm00001eb313790_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313800_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313810_T002,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313820_T001,28.539,20.6937,28.6444,20.7525,28.78,33.1317
Zm00001eb313830_T001,0.000956456,3.04784,20.3031,0.0,0.0,0.0
Zm00001eb313840_T001,0.0,0.0,9.87263,0.409594,0.0,0.359706
Zm00001eb313850_T003,87.9786,20.112,17.3676,46.5843,66.1998,35.9312
Zm00001eb313860_T001,0.0,0.0,1.96634,0.497482,0.0,0.0
Zm00001eb313870_T001,0.120265,0.144421,0.0,0.0,0.54915,0.0
Zm00001eb313880_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313890_T001,4.51128,6.90286,3.50717,10.8011,3.63342,5.90755
Zm00001eb313900_T004,30.1652,36.5047,40.224,76.1102,29.7942,69.987
Zm00001eb313910_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313920_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313930_T002,0.109299,0.0,0.0,0.0,0.0,0.0
Zm00001eb313940_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb313950_T001,0.413694,5.55692,0.114016,1.31335,4.68092,6.9531
Zm00001eb313960_T001,3.5178,3.06444,2.96745,10.5818,7.89433,6.71958
Zm00001eb313970_T001,43.8877,61.0898,34.3619,27.7536,39.5581,31.4411
Zm00001eb313980_T005,13.7533,14.646,10.2378,13.0626,61.8415,13.1027
Zm00001eb314000_T001,0.223272,0.106963,0.0,0.0,0.203559,0.0972944
Zm00001eb314010_T001,32.6367,47.4697,27.9431,90.7769,53.563,26.7334
Zm00001eb314020_T001,5.78806,5.25621,5.29892,4.9906,6.0554,5.3308
Zm00001eb314030_T001,0.343697,0.0,0.0,0.0,1.57714,0.0
Zm00001eb314040_T001,2.73862,3.04832,2.97623,2.49823,1.96906,1.72237
Zm00001eb314050_T001,1.39281,2.69057,0.680983,0.619862,2.29392,0.293686
Zm00001eb314060_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb314070_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb314080_T001,7.91324,7.67535,7.74139,6.51108,7.35802,5.68838
Zm00001eb314090_T001,22.3341,6.74558,2.28624,24.2279,11.6573,23.8683
Zm00001eb314110_T001,0.0,0.448407,0.0,0.0,0.68144,0.204177
Zm00001eb314120_T001,0.319153,0.2972,0.439744,0.112982,5.04252,0.34754
Zm00001eb314130_T001,0.577715,0.346001,0.862367,1.51004,0.307271,1.31141
Zm00001eb314140_T001,0.0,0.0,0.0,0.0,0.228468,1.23094
Zm00001eb314150_T001,0.0,1.58157,0.902373,1.28213,0.0,0.684644
Zm00001eb314160_T001,0.0519439,0.248913,0.143148,0.0550965,0.094731,0.0
Zm00001eb314170_T001,0.123142,0.147891,0.0,0.389724,0.337383,0.0
Zm00001eb314180_T001,2.26792,1.05329,0.829065,3.48711,33.7593,1.05896
Zm00001eb314190_T001,0.54979,0.526972,0.530297,7.87084,0.250683,0.239698
Zm00001eb314200_T001,0.0,0.0,0.0,0.0,0.0,0.122821
Zm00001eb314210_T001,0.0,7.03005,0.856503,0.0,0.0,0.243537
Zm00001eb314220_T001,6.01071,10.1726,4.70057,41.1101,13.6618,113.63
Zm00001eb314230_T003,0.236862,0.378174,0.380757,2.85005,0.647772,14.4468
Zm00001eb314240_T001,3.5185,4.98946,3.24764,1.34244,7.19259,3.23607
Zm00001eb314250_T003,31.5391,30.0279,11.3907,33.1951,30.9807,24.4812
Zm00001eb314260_T001,5.76097,7.39284,5.56115,9.23301,7.70375,17.204
Zm00001eb314270_T001,7.37532,7.99926,5.24599,10.1682,8.25606,6.11191
Zm00001eb314280_T001,0.171258,0.0,0.0,0.0,0.158474,0.0
Zm00001eb314290_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb314300_T001,31.0619,21.7964,36.552,36.9756,27.6356,30.692
Zm00001eb314310_T001,0.0867413,0.207766,0.119519,0.230164,0.0,0.0
Zm00001eb314320_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb314330_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb314340_T001,1.11715,0.956915,9.56655,3.7163,0.509662,2.26399
Zm00001eb314350_T001,0.0,0.0,0.285556,0.547324,0.378333,0.0
Zm00001eb314360_T001,0.0,0.0,0.0,0.153102,0.0,0.0788485
Zm00001eb314370_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb314380_T001,28.2333,53.4517,32.4717,25.6705,36.866,22.4264
Zm00001eb314390_T001,15.0196,22.3533,15.1783,20.1939,21.8299,25.2084
Zm00001eb314400_T001,0.0,0.0,10.6413,2.93798,0.0,0.0
Zm00001eb314410_T001,0.103238,0.252063,0.0,1.19988,0.0,0.451129
Zm00001eb314420_T001,0.0,0.0,0.0,0.0,0.354055,0.0
Zm00001eb314430_T001,9.04257,7.37347,10.6523,8.49978,11.0044,9.41807
Zm00001eb314440_T001,21.5131,10.7252,24.5854,14.5929,28.9123,18.8647
Zm00001eb314450_T001,2.51137,0.0532565,2.39877,2.03029,3.94582,2.72585
Zm00001eb314460_T001,1.24834,1.68892,1.82782,1.23173,1.14112,1.36705
Zm00001eb314470_T001,0.403752,2.15025,0.234883,0.0986287,0.241068,0.0
Zm00001eb314480_T001,1.24834,1.68892,1.82782,1.23173,1.14112,1.36705
Zm00001eb314490_T001,77.9504,79.0111,69.9293,92.3124,73.2026,52.5446
Zm00001eb314500_T001,2.34351,4.2111,9.26621,3.78294,8.22244,1.27691
Zm00001eb314510_T002,1.85689,50.1991,4.77146,6.9211,4.16425,29.3675
Zm00001eb314520_T001,2.78216,8.06695,15.1811,8.67358,9.74268,4.91268
Zm00001eb314530_T002,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb314540_T004,1.29292,32.6968,1.60342,26.7849,0.766543,14.7331
Zm00001eb314550_T001,0.0,0.0452479,0.0,0.0,0.0,0.0
Zm00001eb314560_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb314570_T002,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb314580_T001,0.0,0.0,0.0,0.0,0.257572,0.0
Zm00001eb314590_T001,13.0257,9.94786,8.44051,21.0126,15.6337,12.6052
Zm00001eb314600_T001,2.0966,1.97748,4.24562,1.45109,3.6192,1.31427
Zm00001eb314610_T001,57.6537,0.840803,45.1351,30.0144,18.491,42.0763
Zm00001eb314620_T002,45.1802,24.062,13.2825,71.3093,42.741,46.7482
Zm00001eb314630_T001,4.94443,3.87937,4.78539,3.86893,4.72406,5.77519
Zm00001eb314640_T001,0.157865,0.0,0.0,0.0835525,0.0,0.0
Zm00001eb314650_T001,1.28171,0.204656,0.352416,3.50359,3.48662,0.556052
Zm00001eb314660_T001,0.0547726,0.0,0.0,0.116169,0.0,0.0
Zm00001eb314670_T002,3.14403,0.678241,1.55963,2.39911,1.31911,0.617062
Zm00001eb314680_T001,36.603,15.5358,14.6231,7.9907,34.4459,19.1893
Zm00001eb314690_T001,113.086,71.9238,34.7753,81.6641,89.2651,48.2819
Zm00001eb314700_T001,1.48589,1.8677,1.91531,2.3394,1.79183,2.50685
Zm00001eb314710_T001,20.0119,28.0125,21.1889,26.3641,22.1381,19.7434
Zm00001eb314720_T002,2.04241,3.46103,4.80479,1.32117,3.40664,0.868518
Zm00001eb314740_T001,0.0,0.0712545,0.0,0.0,0.0,0.583422
Zm00001eb314750_T001,17.1443,27.3082,28.3528,23.6487,28.3872,0.0
Zm00001eb314760_T001,0.0,0.45846,0.0,1.96643,2.78339,0.0
Zm00001eb314770_T002,0.618845,0.247273,1.137,2.4766,3.26163,0.0749945
Zm00001eb314780_T001,0.0579386,0.0693522,0.119744,0.0307811,0.0,0.0
Zm00001eb314790_T001,0.0,0.0,0.0,0.0,0.0491776,0.0
Zm00001eb314810_T001,2.3919,0.93556,2.48866,0.466104,6.45376,0.0
Zm00001eb314820_T001,20.0792,16.8263,15.2318,25.0335,21.3292,24.9683
Zm00001eb314830_T001,2.49713,15.3589,1.62992,2.36741,2.69732,1.43323
Zm00001eb314840_T004,5.87815,2.99766,2.94971,5.1634,6.18503,29.2007
Zm00001eb314850_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb314860_T003,76.2855,55.0787,101.151,68.5905,93.367,49.989
Zm00001eb314870_T001,0.0,0.372466,0.183648,0.0,0.0,0.0
Zm00001eb314880_T001,0.464532,0.238627,0.091444,0.843753,0.423726,0.43422
Zm00001eb314890_T001,0.289061,0.233639,0.327165,0.78088,0.316342,0.189063
Zm00001eb314900_T004,1013.12,362.222,517.415,609.024,810.124,1278.86
Zm00001eb314910_T001,11.4131,0.0,0.0,0.0,18.7043,0.0
Zm00001eb314920_T001,0.100451,0.0,0.08304,0.042722,0.14645,0.0437223
Zm00001eb314930_T001,0.3992,0.119551,0.0687573,0.211747,0.272998,1.57689
